OID,lon_e,lat_e
5133,126.55715873,34.48914688
5134,126.56727885,34.48922455
5135,126.57739902,34.48930138
5136,126.58751922,34.48937737
5137,126.59763945,34.48945253
5138,126.60775973,34.48952684
5139,126.61788004,34.48960032
5140,126.62800039,34.48967296
5141,126.63812077,34.48974477
5142,126.64824119,34.48981573
5143,126.65836165,34.48988586
5144,126.66848214,34.48995515
5145,126.67860266,34.49002360
5146,126.68872322,34.49009121
5147,126.69884381,34.49015799
5148,126.70896444,34.49022392
5149,126.71908510,34.49028902
5150,126.72920579,34.49035328
5151,126.73932651,34.49041670
5152,126.74944726,34.49047929
5153,126.75956805,34.49054103
5154,126.76968886,34.49060194
5155,126.77980971,34.49066201
5156,126.78993058,34.49072124
5157,126.80005148,34.49077964
5158,126.81017242,34.49083719
5159,126.82029338,34.49089391
5160,126.83041437,34.49094979
5161,126.84053538,34.49100483
5162,126.85065643,34.49105903
5163,126.86077750,34.49111240
5164,126.87089860,34.49116492
5165,126.88101972,34.49121661
5166,126.89114087,34.49126746
5167,126.90126204,34.49131747
5168,126.91138324,34.49136665
5169,126.92150447,34.49141498
5170,126.93162571,34.49146248
5171,126.94174699,34.49150914
5172,126.95186828,34.49155496
5173,126.96198960,34.49159994
5174,126.97211093,34.49164408
5175,126.98223229,34.49168739
5176,126.99235368,34.49172986
5177,127.00247508,34.49177149
5178,127.01259650,34.49181228
5179,127.02271795,34.49185223
5180,127.03283941,34.49189134
5181,127.04296089,34.49192962
5182,127.05308239,34.49196706
5183,127.06320391,34.49200366
5184,127.07332545,34.49203942
5185,127.08344701,34.49207434
5186,127.09356858,34.49210842
5187,127.10369017,34.49214167
5188,127.11381177,34.49217408
5189,127.12393340,34.49220565
5190,127.13405503,34.49223638
5191,127.14417669,34.49226627
5192,127.15429835,34.49229532
5193,127.16442003,34.49232354
5194,127.17454173,34.49235092
5195,127.18466344,34.49237746
5196,127.19478516,34.49240316
5197,127.20490689,34.49242802
5198,127.21502864,34.49245204
5199,127.22515040,34.49247523
5200,127.23527217,34.49249758
5201,127.24539395,34.49251909
5202,127.25551574,34.49253976
5203,127.26563754,34.49255959
5204,127.27575935,34.49257858
5205,127.28588117,34.49259674
5206,127.29600300,34.49261405
5207,127.30612484,34.49263053
5208,127.31624669,34.49264617
5209,127.32636854,34.49266097
5210,127.33649040,34.49267494
5211,127.34661227,34.49268806
5212,127.35673414,34.49270035
5213,127.36685602,34.49271180
5214,127.37697790,34.49272240
5215,127.38709979,34.49273218
5216,127.39722169,34.49274111
5217,127.40734359,34.49274920
5218,127.41746549,34.49275646
5219,127.42758740,34.49276288
5220,127.43770931,34.49276845
5221,127.44783122,34.49277320
5222,127.45795313,34.49277710
5223,127.46807505,34.49278016
5224,127.47819696,34.49278239
5225,127.48831888,34.49278377
5226,127.49844080,34.49278432
5227,127.50856272,34.49278403
5228,127.51868464,34.49278290
5229,127.52880655,34.49278094
5230,127.53892847,34.49277813
5231,127.54905038,34.49277449
5232,127.55917230,34.49277000
5233,127.56929420,34.49276468
5234,127.57941611,34.49275853
5235,127.58953802,34.49275153
5236,127.59965992,34.49274369
5237,127.60978181,34.49273502
5238,127.61990370,34.49272550
5239,127.63002559,34.49271515
5240,127.64014747,34.49270396
5241,127.65026935,34.49269194
5242,127.66039122,34.49267907
5243,127.67051308,34.49266536
5244,127.68063493,34.49265082
5245,127.69075678,34.49263544
5246,127.70087862,34.49261922
5247,127.71100045,34.49260216
5248,127.72112228,34.49258426
5249,127.73124409,34.49256553
5250,127.74136589,34.49254596
5251,127.75148769,34.49252554
5252,127.76160947,34.49250429
5253,127.77173124,34.49248220
5254,127.78185301,34.49245928
5255,127.79197476,34.49243551
5256,127.80209650,34.49241091
5257,127.81221822,34.49238546
5258,127.82233993,34.49235918
5259,127.83246163,34.49233206
5260,127.84258332,34.49230411
5261,127.85270499,34.49227531
5262,127.86282665,34.49224568
5263,127.87294829,34.49221520
5264,127.88306992,34.49218389
5265,127.89319153,34.49215174
5266,127.90331312,34.49211876
5267,127.91343470,34.49208493
5268,127.92355626,34.49205027
5269,127.93367780,34.49201476
5270,127.94379933,34.49197842
5271,127.95392084,34.49194124
5272,127.96404233,34.49190323
5273,127.97416379,34.49186437
5274,127.98428525,34.49182468
5275,127.99440667,34.49178414
5276,128.00452808,34.49174277
5277,128.01464947,34.49170056
5278,128.02477084,34.49165752
5279,128.03489218,34.49161363
5280,128.04501351,34.49156891
5281,128.05513481,34.49152334
5282,128.06525609,34.49147694
5283,128.07537734,34.49142970
5284,128.08549857,34.49138163
5285,128.09561978,34.49133271
5286,128.10574096,34.49128296
5287,128.11586212,34.49123237
5288,128.12598325,34.49118094
5289,128.13610435,34.49112867
5290,128.14622543,34.49107556
5291,128.15634649,34.49102162
5292,128.16646751,34.49096684
5293,128.17658851,34.49091121
5294,128.18670948,34.49085476
5295,128.19683042,34.49079746
5296,128.20695133,34.49073932
5297,128.21707222,34.49068035
5298,128.22719307,34.49062054
5299,128.23731390,34.49055989
5300,128.24743469,34.49049840
5301,128.25755545,34.49043607
5302,128.26767618,34.49037291
5303,128.27779688,34.49030891
5304,128.28791755,34.49024407
5305,128.29803819,34.49017839
5306,128.30815879,34.49011187
5307,128.31827936,34.49004452
5308,128.32839989,34.48997633
5309,128.33852039,34.48990729
5310,128.34864086,34.48983743
5311,128.35876129,34.48976672
5312,128.36888169,34.48969517
5313,128.37900204,34.48962279
5314,128.38912237,34.48954957
5315,128.39924265,34.48947551
5316,128.40936290,34.48940062
5317,128.41948312,34.48932488
5318,128.42960329,34.48924831
5319,128.43972343,34.48917090
5320,128.44984352,34.48909265
5321,128.45996358,34.48901356
5322,128.47008360,34.48893364
5323,128.48020357,34.48885288
5324,128.49032351,34.48877128
5325,128.50044341,34.48868884
5326,128.51056326,34.48860556
5327,128.52068308,34.48852145
5328,128.53080285,34.48843650
5329,128.54092258,34.48835071
5330,128.55104226,34.48826408
5331,128.56116191,34.48817661
5332,128.57128150,34.48808831
5333,128.58140106,34.48799917
5334,128.59152057,34.48790919
5335,128.60164003,34.48781837
5336,128.61175945,34.48772672
5337,128.62187882,34.48763423
5338,128.63199815,34.48754090
5339,128.64211743,34.48744673
5340,128.65223666,34.48735173
5341,128.66235585,34.48725588
5342,128.67247499,34.48715920
5343,128.68259407,34.48706169
5344,128.69271311,34.48696333
5345,128.70283210,34.48686414
5346,128.71295105,34.48676411
5347,128.72306994,34.48666324
5348,128.73318878,34.48656153
5349,128.74330757,34.48645899
5350,128.75342630,34.48635561
5351,128.76354499,34.48625139
5352,128.77366362,34.48614633
5353,128.78378221,34.48604044
5354,128.79390074,34.48593371
5355,128.80401921,34.48582614
5356,128.81413763,34.48571773
5357,128.82425600,34.48560849
5358,128.83437431,34.48549841
5359,128.84449257,34.48538749
5360,128.85461077,34.48527573
5361,128.86472892,34.48516314
5362,128.87484701,34.48504971
5363,128.88496504,34.48493544
5364,128.89508301,34.48482033
5365,128.90520093,34.48470439
5366,128.91531879,34.48458761
5367,128.92543659,34.48446999
5368,128.93555434,34.48435154
5369,128.94567202,34.48423224
5370,128.95578964,34.48411211
5371,128.96590721,34.48399115
5372,128.97602471,34.48386934
5373,128.98614215,34.48374670
5374,128.99625953,34.48362322
5375,129.00637685,34.48349891
5376,129.01649411,34.48337375
5377,129.02661130,34.48324776
5378,129.03672844,34.48312094
5379,129.04684550,34.48299327
5380,129.05696251,34.48286477
5381,129.06707945,34.48273543
5382,129.07719632,34.48260526
5383,129.08731313,34.48247424
5384,129.09742988,34.48234239
5385,129.10754655,34.48220971
5386,129.11766317,34.48207618
5387,129.12777971,34.48194182
5388,129.13789619,34.48180663
5389,129.14801260,34.48167059
5390,129.15812894,34.48153372
5391,129.16824522,34.48139601
5392,129.17836142,34.48125747
5393,129.18847756,34.48111808
5394,129.19859362,34.48097787
5395,129.20870962,34.48083681
5396,129.21882555,34.48069492
5397,129.22894140,34.48055219
5398,129.23905718,34.48040862
5399,129.24917290,34.48026422
5400,129.25928853,34.48011898
5401,126.23323880,34.49275332
5402,126.24335826,34.49285782
5403,126.25347777,34.49296148
5404,126.26359734,34.49306431
5405,126.27371695,34.49316630
5406,126.28383662,34.49326745
5407,126.29395633,34.49336776
5408,126.30407609,34.49346724
5409,126.31419591,34.49356588
5410,126.32431577,34.49366368
5411,126.33443568,34.49376064
5412,126.34455564,34.49385676
5413,126.35467565,34.49395205
5414,126.36479570,34.49404650
5415,126.37491580,34.49414011
5416,126.38503595,34.49423288
5417,126.39515615,34.49432482
5418,126.40527638,34.49441591
5419,126.41539667,34.49450617
5420,126.42551700,34.49459559
5421,126.43563737,34.49468417
5422,126.44575779,34.49477192
5423,126.45587825,34.49485883
5424,126.46599876,34.49494489
5425,126.47611930,34.49503012
5426,126.48623989,34.49511452
5427,126.49636053,34.49519807
5428,126.50648120,34.49528079
5429,126.51660191,34.49536267
5430,126.52672267,34.49544371
5431,126.53684346,34.49552391
5432,126.54696430,34.49560327
5433,126.55708517,34.49568180
5434,126.56720608,34.49575949
5435,126.57732703,34.49583633
5436,126.58744802,34.49591235
5437,126.59756905,34.49598752
5438,126.60769012,34.49606185
5439,126.61781122,34.49613535
5440,126.62793236,34.49620801
5441,126.63805353,34.49627983
5442,126.64817474,34.49635081
5443,126.65829598,34.49642096
5444,126.66841726,34.49649026
5445,126.67853858,34.49655873
5446,126.68865992,34.49662636
5447,126.69878131,34.49669315
5448,126.70890272,34.49675910
5449,126.71902417,34.49682422
5450,126.72914565,34.49688849
5451,126.73926716,34.49695193
5452,126.74938870,34.49701453
5453,126.75951027,34.49707629
5454,126.76963188,34.49713721
5455,126.77975351,34.49719730
5456,126.78987518,34.49725654
5457,126.79999687,34.49731495
5458,126.81011859,34.49737252
5459,126.82024034,34.49742925
5460,126.83036212,34.49748515
5461,126.84048393,34.49754020
5462,126.85060576,34.49759442
5463,126.86072762,34.49764779
5464,126.87084951,34.49770033
5465,126.88097142,34.49775203
5466,126.89109336,34.49780289
5467,126.90121533,34.49785292
5468,126.91133731,34.49790210
5469,126.92145933,34.49795045
5470,126.93158136,34.49799796
5471,126.94170343,34.49804463
5472,126.95182551,34.49809046
5473,126.96194762,34.49813545
5474,126.97206974,34.49817961
5475,126.98219189,34.49822293
5476,126.99231406,34.49826540
5477,127.00243626,34.49830704
5478,127.01255847,34.49834784
5479,127.02268070,34.49838781
5480,127.03280296,34.49842693
5481,127.04292523,34.49846521
5482,127.05304752,34.49850266
5483,127.06316983,34.49853927
5484,127.07329216,34.49857504
5485,127.08341450,34.49860997
5486,127.09353686,34.49864406
5487,127.10365924,34.49867732
5488,127.11378164,34.49870973
5489,127.12390405,34.49874131
5490,127.13402648,34.49877205
5491,127.14414892,34.49880195
5492,127.15427138,34.49883101
5493,127.16439385,34.49885923
5494,127.17451633,34.49888661
5495,127.18463883,34.49891316
5496,127.19476134,34.49893887
5497,127.20488387,34.49896374
5498,127.21500640,34.49898777
5499,127.22512895,34.49901096
5500,127.23525151,34.49903331
5501,127.24537408,34.49905482
5502,127.25549666,34.49907550
5503,127.26561925,34.49909534
5504,127.27574186,34.49911433
5505,127.28586447,34.49913249
5506,127.29598709,34.49914981
5507,127.30610971,34.49916630
5508,127.31623235,34.49918194
5509,127.32635499,34.49919675
5510,127.33647764,34.49921071
5511,127.34660030,34.49922384
5512,127.35672296,34.49923613
5513,127.36684563,34.49924758
5514,127.37696830,34.49925819
5515,127.38709098,34.49926797
5516,127.39721367,34.49927690
5517,127.40733636,34.49928500
5518,127.41745905,34.49929225
5519,127.42758175,34.49929867
5520,127.43770444,34.49930425
5521,127.44782715,34.49930899
5522,127.45794985,34.49931290
5523,127.46807256,34.49931596
5524,127.47819526,34.49931819
5525,127.48831797,34.49931958
5526,127.49844068,34.49932012
5527,127.50856339,34.49931983
5528,127.51868609,34.49931870
5529,127.52880880,34.49931674
5530,127.53893151,34.49931393
5531,127.54905421,34.49931029
5532,127.55917691,34.49930580
5533,127.56929961,34.49930048
5534,127.57942231,34.49929432
5535,127.58954500,34.49928732
5536,127.59966769,34.49927948
5537,127.60979038,34.49927081
5538,127.61991306,34.49926129
5539,127.63003574,34.49925094
5540,127.64015841,34.49923975
5541,127.65028107,34.49922772
5542,127.66040373,34.49921485
5543,127.67052638,34.49920114
5544,127.68064903,34.49918659
5545,127.69077167,34.49917121
5546,127.70089430,34.49915498
5547,127.71101692,34.49913792
5548,127.72113953,34.49912002
5549,127.73126213,34.49910128
5550,127.74138473,34.49908170
5551,127.75150731,34.49906128
5552,127.76162989,34.49904003
5553,127.77175245,34.49901793
5554,127.78187500,34.49899500
5555,127.79199754,34.49897123
5556,127.80212007,34.49894662
5557,127.81224258,34.49892117
5558,127.82236509,34.49889488
5559,127.83248758,34.49886776
5560,127.84261005,34.49883979
5561,127.85273251,34.49881099
5562,127.86285496,34.49878135
5563,127.87297739,34.49875087
5564,127.88309981,34.49871955
5565,127.89322221,34.49868739
5566,127.90334459,34.49865440
5567,127.91346696,34.49862056
5568,127.92358931,34.49858589
5569,127.93371164,34.49855038
5570,127.94383396,34.49851403
5571,127.95395626,34.49847684
5572,127.96407853,34.49843881
5573,127.97420079,34.49839995
5574,127.98432303,34.49836024
5575,127.99444525,34.49831970
5576,128.00456745,34.49827832
5577,128.01468963,34.49823610
5578,128.02481179,34.49819304
5579,128.03493392,34.49814915
5580,128.04505603,34.49810441
5581,128.05517812,34.49805884
5582,128.06530019,34.49801243
5583,128.07542224,34.49796518
5584,128.08554426,34.49791709
5585,128.09566625,34.49786816
5586,128.10578822,34.49781840
5587,128.11591017,34.49776779
5588,128.12603209,34.49771635
5589,128.13615399,34.49766407
5590,128.14627586,34.49761095
5591,128.15639770,34.49755699
5592,128.16651951,34.49750220
5593,128.17664130,34.49744656
5594,128.18676306,34.49739009
5595,128.19688479,34.49733278
5596,128.20700649,34.49727463
5597,128.21712817,34.49721564
5598,128.22724981,34.49715581
5599,128.23737142,34.49709515
5600,128.24749301,34.49703365
5601,128.25761456,34.49697131
5602,128.26773608,34.49690813
5603,128.27785757,34.49684411
5604,128.28797903,34.49677925
5605,128.29810045,34.49671356
5606,128.30822184,34.49664703
5607,128.31834320,34.49657965
5608,128.32846453,34.49651144
5609,128.33858582,34.49644240
5610,128.34870707,34.49637251
5611,128.35882829,34.49630179
5612,128.36894948,34.49623023
5613,128.37907063,34.49615783
5614,128.38919174,34.49608459
5615,128.39931281,34.49601051
5616,128.40943385,34.49593560
5617,128.41955485,34.49585984
5618,128.42967582,34.49578325
5619,128.43979674,34.49570582
5620,128.44991763,34.49562755
5621,128.46003847,34.49554845
5622,128.47015928,34.49546850
5623,128.48028005,34.49538772
5624,128.49040077,34.49530610
5625,128.50052146,34.49522364
5626,128.51064211,34.49514035
5627,128.52076271,34.49505621
5628,128.53088327,34.49497124
5629,128.54100379,34.49488543
5630,128.55112426,34.49479878
5631,128.56124469,34.49471130
5632,128.57136508,34.49462297
5633,128.58148542,34.49453381
5634,128.59160572,34.49444381
5635,128.60172597,34.49435297
5636,128.61184618,34.49426129
5637,128.62196634,34.49416878
5638,128.63208646,34.49407543
5639,128.64220653,34.49398124
5640,128.65232655,34.49388621
5641,128.66244652,34.49379034
5642,128.67256645,34.49369364
5643,128.68268633,34.49359610
5644,128.69280616,34.49349772
5645,128.70292594,34.49339850
5646,128.71304567,34.49329845
5647,128.72316535,34.49319755
5648,128.73328498,34.49309582
5649,128.74340456,34.49299325
5650,128.75352408,34.49288985
5651,128.76364356,34.49278560
5652,128.77376298,34.49268052
5653,128.78388235,34.49257460
5654,128.79400167,34.49246784
5655,128.80412093,34.49236025
5656,128.81424014,34.49225182
5657,128.82435930,34.49214255
5658,128.83447840,34.49203244
5659,128.84459745,34.49192149
5660,128.85471644,34.49180971
5661,128.86483537,34.49169709
5662,128.87495425,34.49158363
5663,128.88507307,34.49146933
5664,128.89519183,34.49135420
5665,128.90531054,34.49123823
5666,128.91542919,34.49112142
5667,128.92554778,34.49100377
5668,128.93566631,34.49088529
5669,128.94578478,34.49076597
5670,128.95590319,34.49064581
5671,128.96602155,34.49052481
5672,128.97613984,34.49040298
5673,128.98625807,34.49028031
5674,128.99637624,34.49015680
5675,129.00649435,34.49003245
5676,129.01661239,34.48990727
5677,129.02673037,34.48978125
5678,129.03684829,34.48965439
5679,129.04696615,34.48952670
5680,129.05708394,34.48939816
5681,129.06720167,34.48926879
5682,129.07731933,34.48913859
5683,129.08743693,34.48900754
5684,129.09755446,34.48887566
5685,129.10767193,34.48874294
5686,129.11778933,34.48860938
5687,129.12790666,34.48847499
5688,129.13802393,34.48833976
5689,129.14814113,34.48820369
5690,129.15825826,34.48806679
5691,129.16837532,34.48792905
5692,129.17849231,34.48779047
5693,129.18860924,34.48765105
5694,129.19872609,34.48751080
5695,129.20884288,34.48736971
5696,129.21895959,34.48722778
5697,129.22907623,34.48708502
5698,129.23919281,34.48694142
5699,129.24930930,34.48679698
5700,129.25942573,34.48665170
5701,126.23313996,34.49928752
5702,126.24326021,34.49939204
5703,126.25338051,34.49949573
5704,126.26350086,34.49959859
5705,126.27362127,34.49970060
5706,126.28374172,34.49980178
5707,126.29386222,34.49990211
5708,126.30398278,34.50000161
5709,126.31410338,34.50010027
5710,126.32422403,34.50019810
5711,126.33434473,34.50029508
5712,126.34446548,34.50039123
5713,126.35458628,34.50048654
5714,126.36470712,34.50058101
5715,126.37482801,34.50067465
5716,126.38494895,34.50076744
5717,126.39506993,34.50085940
5718,126.40519096,34.50095052
5719,126.41531203,34.50104080
5720,126.42543315,34.50113024
5721,126.43555432,34.50121884
5722,126.44567552,34.50130661
5723,126.45579677,34.50139354
5724,126.46591807,34.50147963
5725,126.47603941,34.50156488
5726,126.48616078,34.50164929
5727,126.49628221,34.50173286
5728,126.50640367,34.50181560
5729,126.51652517,34.50189750
5730,126.52664671,34.50197856
5731,126.53676830,34.50205878
5732,126.54688992,34.50213816
5733,126.55701159,34.50221671
5734,126.56713329,34.50229442
5735,126.57725503,34.50237128
5736,126.58737681,34.50244731
5737,126.59749863,34.50252250
5738,126.60762048,34.50259686
5739,126.61774237,34.50267037
5740,126.62786430,34.50274305
5741,126.63798626,34.50281489
5742,126.64810826,34.50288589
5743,126.65823030,34.50295605
5744,126.66835236,34.50302537
5745,126.67847447,34.50309385
5746,126.68859661,34.50316150
5747,126.69871878,34.50322831
5748,126.70884098,34.50329427
5749,126.71896322,34.50335940
5750,126.72908549,34.50342370
5751,126.73920779,34.50348715
5752,126.74933012,34.50354976
5753,126.75945248,34.50361154
5754,126.76957488,34.50367248
5755,126.77969730,34.50373258
5756,126.78981976,34.50379184
5757,126.79994224,34.50385026
5758,126.81006475,34.50390784
5759,126.82018729,34.50396459
5760,126.83030986,34.50402049
5761,126.84043246,34.50407556
5762,126.85055508,34.50412979
5763,126.86067773,34.50418318
5764,126.87080041,34.50423573
5765,126.88092311,34.50428745
5766,126.89104584,34.50433832
5767,126.90116859,34.50438836
5768,126.91129137,34.50443755
5769,126.92141417,34.50448591
5770,126.93153700,34.50453343
5771,126.94165985,34.50458011
5772,126.95178273,34.50462596
5773,126.96190562,34.50467096
5774,126.97202854,34.50471513
5775,126.98215148,34.50475845
5776,126.99227444,34.50480094
5777,127.00239742,34.50484259
5778,127.01252043,34.50488340
5779,127.02264345,34.50492337
5780,127.03276649,34.50496251
5781,127.04288955,34.50500080
5782,127.05301264,34.50503826
5783,127.06313573,34.50507487
5784,127.07325885,34.50511065
5785,127.08338199,34.50514559
5786,127.09350514,34.50517969
5787,127.10362831,34.50521295
5788,127.11375150,34.50524538
5789,127.12387470,34.50527696
5790,127.13399791,34.50530771
5791,127.14412115,34.50533762
5792,127.15424439,34.50536668
5793,127.16436765,34.50539491
5794,127.17449093,34.50542230
5795,127.18461422,34.50544886
5796,127.19473752,34.50547457
5797,127.20486083,34.50549944
5798,127.21498416,34.50552348
5799,127.22510750,34.50554668
5800,127.23523085,34.50556903
5801,127.24535421,34.50559055
5802,127.25547758,34.50561123
5803,127.26560096,34.50563108
5804,127.27572435,34.50565008
5805,127.28584775,34.50566824
5806,127.29597116,34.50568557
5807,127.30609458,34.50570205
5808,127.31621800,34.50571770
5809,127.32634144,34.50573251
5810,127.33646488,34.50574648
5811,127.34658832,34.50575961
5812,127.35671178,34.50577190
5813,127.36683524,34.50578336
5814,127.37695870,34.50579397
5815,127.38708217,34.50580375
5816,127.39720565,34.50581268
5817,127.40732912,34.50582078
5818,127.41745261,34.50582804
5819,127.42757609,34.50583446
5820,127.43769958,34.50584004
5821,127.44782307,34.50584479
5822,127.45794657,34.50584869
5823,127.46807006,34.50585176
5824,127.47819356,34.50585398
5825,127.48831706,34.50585537
5826,127.49844056,34.50585592
5827,127.50856405,34.50585563
5828,127.51868755,34.50585450
5829,127.52881105,34.50585253
5830,127.53893454,34.50584972
5831,127.54905804,34.50584608
5832,127.55918153,34.50584159
5833,127.56930502,34.50583627
5834,127.57942851,34.50583011
5835,127.58955199,34.50582311
5836,127.59967547,34.50581527
5837,127.60979895,34.50580659
5838,127.61992242,34.50579707
5839,127.63004589,34.50578672
5840,127.64016935,34.50577552
5841,127.65029280,34.50576349
5842,127.66041625,34.50575062
5843,127.67053969,34.50573690
5844,127.68066313,34.50572235
5845,127.69078656,34.50570696
5846,127.70090998,34.50569074
5847,127.71103339,34.50567367
5848,127.72115679,34.50565576
5849,127.73128018,34.50563702
5850,127.74140357,34.50561744
5851,127.75152694,34.50559701
5852,127.76165031,34.50557575
5853,127.77177366,34.50555365
5854,127.78189700,34.50553072
5855,127.79202033,34.50550694
5856,127.80214365,34.50548232
5857,127.81226696,34.50545687
5858,127.82239025,34.50543057
5859,127.83251353,34.50540344
5860,127.84263679,34.50537547
5861,127.85276004,34.50534666
5862,127.86288328,34.50531701
5863,127.87300650,34.50528652
5864,127.88312971,34.50525520
5865,127.89325290,34.50522303
5866,127.90337607,34.50519003
5867,127.91349923,34.50515619
5868,127.92362237,34.50512151
5869,127.93374550,34.50508599
5870,127.94386860,34.50504963
5871,127.95399169,34.50501243
5872,127.96411476,34.50497439
5873,127.97423780,34.50493552
5874,127.98436083,34.50489581
5875,127.99448384,34.50485525
5876,128.00460683,34.50481386
5877,128.01472980,34.50477163
5878,128.02485275,34.50472856
5879,128.03497567,34.50468466
5880,128.04509857,34.50463991
5881,128.05522145,34.50459433
5882,128.06534431,34.50454790
5883,128.07546715,34.50450064
5884,128.08558996,34.50445254
5885,128.09571274,34.50440360
5886,128.10583550,34.50435383
5887,128.11595824,34.50430321
5888,128.12608095,34.50425175
5889,128.13620364,34.50419946
5890,128.14632629,34.50414633
5891,128.15644893,34.50409236
5892,128.16657153,34.50403755
5893,128.17669411,34.50398190
5894,128.18681666,34.50392541
5895,128.19693918,34.50386809
5896,128.20706167,34.50380993
5897,128.21718414,34.50375092
5898,128.22730657,34.50369108
5899,128.23742897,34.50363040
5900,128.24755134,34.50356889
5901,128.25767369,34.50350653
5902,128.26779600,34.50344333
5903,128.27791828,34.50337930
5904,128.28804052,34.50331443
5905,128.29816274,34.50324872
5906,128.30828492,34.50318217
5907,128.31840707,34.50311478
5908,128.32852918,34.50304656
5909,128.33865126,34.50297749
5910,128.34877331,34.50290759
5911,128.35889532,34.50283685
5912,128.36901729,34.50276527
5913,128.37913923,34.50269285
5914,128.38926113,34.50261960
5915,128.39938300,34.50254550
5916,128.40950482,34.50247057
5917,128.41962661,34.50239480
5918,128.42974837,34.50231819
5919,128.43987008,34.50224074
5920,128.44999176,34.50216245
5921,128.46011339,34.50208333
5922,128.47023499,34.50200336
5923,128.48035655,34.50192256
5924,128.49047806,34.50184092
5925,128.50059954,34.50175844
5926,128.51072097,34.50167513
5927,128.52084236,34.50159097
5928,128.53096371,34.50150598
5929,128.54108502,34.50142015
5930,128.55120629,34.50133348
5931,128.56132751,34.50124597
5932,128.57144868,34.50115763
5933,128.58156982,34.50106844
5934,128.59169090,34.50097842
5935,128.60181195,34.50088756
5936,128.61193294,34.50079586
5937,128.62205389,34.50070332
5938,128.63217480,34.50060995
5939,128.64229566,34.50051574
5940,128.65241647,34.50042068
5941,128.66253723,34.50032479
5942,128.67265795,34.50022807
5943,128.68277861,34.50013050
5944,128.69289923,34.50003210
5945,128.70301980,34.49993286
5946,128.71314032,34.49983278
5947,128.72326079,34.49973186
5948,128.73338121,34.49963010
5949,128.74350158,34.49952751
5950,128.75362189,34.49942408
5951,128.76374216,34.49931981
5952,128.77386237,34.49921470
5953,128.78398253,34.49910876
5954,128.79410263,34.49900197
5955,128.80422269,34.49889435
5956,128.81434269,34.49878589
5957,128.82446263,34.49867660
5958,128.83458252,34.49856646
5959,128.84470236,34.49845549
5960,128.85482214,34.49834368
5961,128.86494186,34.49823103
5962,128.87506153,34.49811754
5963,128.88518114,34.49800322
5964,128.89530069,34.49788806
5965,128.90542018,34.49777206
5966,128.91553962,34.49765522
5967,128.92565900,34.49753755
5968,128.93577832,34.49741903
5969,128.94589758,34.49729968
5970,128.95601678,34.49717950
5971,128.96613592,34.49705847
5972,128.97625500,34.49693661
5973,128.98637402,34.49681391
5974,128.99649298,34.49669037
5975,129.00661188,34.49656599
5976,129.01673071,34.49644078
5977,129.02684948,34.49631473
5978,129.03696819,34.49618784
5979,129.04708684,34.49606011
5980,129.05720542,34.49593155
5981,129.06732393,34.49580215
5982,129.07744238,34.49567191
5983,129.08756077,34.49554083
5984,129.09767909,34.49540892
5985,129.10779735,34.49527617
5986,129.11791554,34.49514258
5987,129.12803366,34.49500815
5988,129.13815171,34.49487289
5989,129.14826970,34.49473679
5990,129.15838762,34.49459985
5991,129.16850547,34.49446207
5992,129.17862325,34.49432346
5993,129.18874096,34.49418401
5994,129.19885861,34.49404372
5995,129.20897618,34.49390260
5996,129.21909368,34.49376064
5997,129.22921111,34.49361784
5998,129.23932847,34.49347420
5999,129.24944576,34.49332973
6000,129.25956297,34.49318442
6001,126.23304109,34.50582171
6002,126.24316213,34.50592626
6003,126.25328322,34.50602998
6004,126.26340436,34.50613285
6005,126.27352555,34.50623489
6006,126.28364679,34.50633609
6007,126.29376809,34.50643646
6008,126.30388943,34.50653598
6009,126.31401082,34.50663466
6010,126.32413226,34.50673251
6011,126.33425375,34.50682952
6012,126.34437529,34.50692569
6013,126.35449688,34.50702102
6014,126.36461851,34.50711552
6015,126.37474019,34.50720917
6016,126.38486192,34.50730199
6017,126.39498369,34.50739397
6018,126.40510551,34.50748511
6019,126.41522737,34.50757541
6020,126.42534928,34.50766488
6021,126.43547123,34.50775350
6022,126.44559323,34.50784129
6023,126.45571527,34.50792824
6024,126.46583735,34.50801435
6025,126.47595948,34.50809962
6026,126.48608165,34.50818406
6027,126.49620386,34.50826765
6028,126.50632611,34.50835041
6029,126.51644840,34.50843233
6030,126.52657074,34.50851340
6031,126.53669311,34.50859365
6032,126.54681553,34.50867305
6033,126.55693798,34.50875161
6034,126.56706047,34.50882934
6035,126.57718300,34.50890622
6036,126.58730557,34.50898227
6037,126.59742818,34.50905748
6038,126.60755082,34.50913185
6039,126.61767350,34.50920539
6040,126.62779622,34.50927808
6041,126.63791897,34.50934994
6042,126.64804176,34.50942095
6043,126.65816459,34.50949113
6044,126.66828745,34.50956047
6045,126.67841034,34.50962897
6046,126.68853327,34.50969663
6047,126.69865623,34.50976346
6048,126.70877922,34.50982944
6049,126.71890225,34.50989459
6050,126.72902531,34.50995889
6051,126.73914840,34.51002236
6052,126.74927152,34.51008499
6053,126.75939467,34.51014678
6054,126.76951786,34.51020774
6055,126.77964107,34.51026785
6056,126.78976432,34.51032712
6057,126.79988759,34.51038556
6058,126.81001089,34.51044316
6059,126.82013422,34.51049992
6060,126.83025758,34.51055584
6061,126.84038097,34.51061092
6062,126.85050438,34.51066516
6063,126.86062782,34.51071856
6064,126.87075129,34.51077113
