OID,lon_e,lat_e
239,128.8519514,35.35678675
240,128.8621771,35.35667192
241,128.8724027,35.35655622
242,128.8826283,35.35643965
243,128.8928538,35.35632222
244,128.9030793,35.35620392
245,128.9133047,35.35608476
246,128.92353,35.35596474
247,128.9337553,35.35584385
248,128.9439805,35.35572209
249,128.9542057,35.35559947
250,128.9644307,35.35547599
251,128.9746558,35.35535164
252,128.9848807,35.35522642
253,128.9951056,35.35510035
254,129.0053305,35.3549734
255,129.0155553,35.3548456
256,129.02578,35.35471692
257,129.0360046,35.35458739
258,129.0462292,35.35445699
259,129.0564537,35.35432572
260,129.0666782,35.35419359
261,129.0769025,35.3540606
262,129.0871269,35.35392674
263,129.0973511,35.35379201
264,129.1075753,35.35365643
265,129.1177994,35.35351997
266,129.1280234,35.35338266
267,129.1382474,35.35324448
268,129.1484713,35.35310543
269,129.1586951,35.35296552
270,129.1689189,35.35282475
271,129.1791426,35.35268311
272,129.1893662,35.35254061
273,129.1995898,35.35239724
274,129.2098132,35.35225301
275,129.2200366,35.35210791
276,129.23026,35.35196195
277,129.2404832,35.35181513
278,129.2507064,35.35166744
279,129.2609295,35.35151889
280,129.2711525,35.35136947
281,129.2813755,35.35121919
282,129.2915984,35.35106805
283,129.3018212,35.35091604
284,129.3120439,35.35076317
285,129.3222665,35.35060943
286,129.3324891,35.35045483
287,129.3427116,35.35029937
288,129.352934,35.35014304
289,129.3631564,35.34998585
290,129.3733786,35.34982779
291,129.3836008,35.34966887
292,129.3938229,35.34950909
293,129.4040449,35.34934844
294,129.4142668,35.34918693
295,129.4244887,35.34902455
296,129.4347105,35.34886131
297,129.4449321,35.34869721
298,129.4551538,35.34853224
299,129.4653753,35.34836641
300,129.4755967,35.34819972
301,126.4174899,35.36603528
302,126.4277179,35.36612648
303,126.4379458,35.36621681
304,126.4481739,35.36630627
305,126.4584019,35.36639487
306,126.4686301,35.3664826
307,126.4788582,35.36656947
308,126.4890864,35.36665547
309,126.4993147,35.36674061
310,126.509543,35.36682488
311,126.5197713,35.36690828
312,126.5299997,35.36699082
313,126.5402281,35.3670725
314,126.5504565,35.36715331
315,126.560685,35.36723325
316,126.5709136,35.36731233
317,126.5811421,35.36739054
318,126.5913707,35.36746789
319,126.6015994,35.36754437
320,126.6118281,35.36761998
321,126.6220568,35.36769473
322,126.6322856,35.36776862
323,126.6425144,35.36784163
324,126.6527432,35.36791379
325,126.6629721,35.36798507
326,126.673201,35.36805549
327,126.68343,35.36812505
328,126.693659,35.36819374
329,126.703888,35.36826156
330,126.714117,35.36832852
331,126.7243461,35.36839462
332,126.7345752,35.36845984
333,126.7448044,35.3685242
334,126.7550336,35.3685877
335,126.7652628,35.36865033
336,126.775492,35.36871209
337,126.7857213,35.36877299
338,126.7959506,35.36883302
339,126.8061799,35.36889219
340,126.8164093,35.36895049
341,126.8266387,35.36900792
342,126.8368681,35.36906449
343,126.8470976,35.3691202
344,126.857327,35.36917503
345,126.8675566,35.36922901
346,126.8777861,35.36928211
347,126.8880157,35.36933435
348,126.8982452,35.36938572
349,126.9084749,35.36943623
350,126.9187045,35.36948587
351,126.9289342,35.36953465
352,126.9391638,35.36958256
353,126.9493936,35.36962961
354,126.9596233,35.36967578
355,126.969853,35.3697211
356,126.9800828,35.36976554
357,126.9903126,35.36980912
358,127.0005425,35.36985184
359,127.0107723,35.36989369
360,127.0210022,35.36993467
361,127.0312321,35.36997479
362,127.041462,35.37001404
363,127.0516919,35.37005242
364,127.0619218,35.37008994
365,127.0721518,35.3701266
366,127.0823818,35.37016238
367,127.0926118,35.3701973
368,127.1028418,35.37023136
369,127.1130718,35.37026455
370,127.1233019,35.37029687
371,127.1335319,35.37032833
372,127.143762,35.37035892
373,127.1539921,35.37038864
374,127.1642222,35.3704175
375,127.1744524,35.3704455
376,127.1846825,35.37047262
377,127.1949127,35.37049888
378,127.2051428,35.37052428
379,127.215373,35.37054881
380,127.2256032,35.37057247
381,127.2358334,35.37059527
382,127.2460636,35.3706172
383,127.2562938,35.37063826
384,127.2665241,35.37065846
385,127.2767543,35.37067779
386,127.2869846,35.37069626
387,127.2972149,35.37071386
388,127.3074451,35.37073059
389,127.3176754,35.37074646
390,127.3279057,35.37076146
391,127.338136,35.3707756
392,127.3483663,35.37078887
393,127.3585966,35.37080128
394,127.3688269,35.37081281
395,127.3790572,35.37082348
396,127.3892876,35.37083329
397,127.3995179,35.37084223
398,127.4097482,35.3708503
399,127.4199786,35.37085751
400,127.4302089,35.37086385
401,127.4404393,35.37086933
402,127.4506696,35.37087394
403,127.4609,35.37087768
404,127.4711303,35.37088056
405,127.4813607,35.37088257
406,127.491591,35.37088371
407,127.5018214,35.37088399
408,127.5120517,35.37088341
409,127.5222821,35.37088195
410,127.5325124,35.37087963
411,127.5427428,35.37087645
412,127.5529732,35.3708724
413,127.5632035,35.37086748
414,127.5734338,35.37086169
415,127.5836642,35.37085504
416,127.5938945,35.37084753
417,127.6041249,35.37083915
418,127.6143552,35.3708299
419,127.6245855,35.37081978
420,127.6348158,35.3708088
421,127.6450462,35.37079696
422,127.6552765,35.37078425
423,127.6655068,35.37077067
424,127.6757371,35.37075622
425,127.6859673,35.37074091
426,127.6961976,35.37072473
427,127.7064279,35.37070769
428,127.7166582,35.37068978
429,127.7268884,35.37067101
430,127.7371186,35.37065137
431,127.7473489,35.37063086
432,127.7575791,35.37060949
433,127.7678093,35.37058725
434,127.7780395,35.37056414
435,127.7882697,35.37054017
436,127.7984999,35.37051533
437,127.80873,35.37048963
438,127.8189602,35.37046306
439,127.8291903,35.37043563
440,127.8394204,35.37040733
441,127.8496506,35.37037816
442,127.8598806,35.37034812
443,127.8701107,35.37031723
444,127.8803408,35.37028546
445,127.8905708,35.37025283
446,127.9008009,35.37021933
447,127.9110309,35.37018497
448,127.9212609,35.37014974
449,127.9314908,35.37011364
450,127.9417208,35.37007668
451,127.9519507,35.37003885
452,127.9621807,35.37000016
453,127.9724106,35.3699606
454,127.9826404,35.36992018
455,127.9928703,35.36987889
456,128.0031001,35.36983673
457,128.01333,35.36979371
458,128.0235597,35.36974982
459,128.0337895,35.36970506
460,128.0440193,35.36965944
461,128.054249,35.36961295
462,128.0644787,35.3695656
463,128.0747084,35.36951738
464,128.084938,35.3694683
465,128.0951677,35.36941835
466,128.1053973,35.36936753
467,128.1156268,35.36931585
468,128.1258564,35.3692633
469,128.1360859,35.36920989
470,128.1463154,35.36915561
471,128.1565449,35.36910046
472,128.1667743,35.36904445
473,128.1770037,35.36898757
474,128.1872331,35.36892983
475,128.1974625,35.36887122
476,128.2076918,35.36881175
477,128.2179211,35.36875141
478,128.2281504,35.3686902
479,128.2383796,35.36862813
480,128.2486088,35.36856519
481,128.258838,35.36850139
482,128.2690671,35.36843672
483,128.2792962,35.36837118
484,128.2895253,35.36830478
485,128.2997543,35.36823751
486,128.3099833,35.36816938
487,128.3202123,35.36810038
488,128.3304412,35.36803052
489,128.3406701,35.36795979
490,128.350899,35.36788819
491,128.3611278,35.36781573
492,128.3713566,35.36774241
493,128.3815854,35.36766821
494,128.3918141,35.36759316
495,128.4020428,35.36751723
496,128.4122714,35.36744044
497,128.4225,35.36736279
498,128.4327286,35.36728427
499,128.4429571,35.36720488
500,128.4531856,35.36712463
501,128.463414,35.36704351
502,128.4736424,35.36696153
503,128.4838708,35.36687868
504,128.4940991,35.36679497
505,128.5043274,35.36671039
506,128.5145556,35.36662495
507,128.5247838,35.36653864
508,128.5350119,35.36645146
509,128.54524,35.36636342
510,128.5554681,35.36627451
511,128.5656961,35.36618474
512,128.5759241,35.3660941
513,128.586152,35.3660026
514,128.5963798,35.36591023
515,128.6066077,35.365817
516,128.6168354,35.3657229
517,128.6270632,35.36562793
518,128.6372909,35.3655321
519,128.6475185,35.36543541
520,128.6577461,35.36533785
521,128.6679736,35.36523942
522,128.6782011,35.36514013
523,128.6884285,35.36503997
524,128.6986559,35.36493895
525,128.7088833,35.36483707
526,128.7191105,35.36473431
527,128.7293378,35.3646307
528,128.739565,35.36452621
529,128.7497921,35.36442087
530,128.7600191,35.36431465
531,128.7702462,35.36420757
532,128.7804731,35.36409963
533,128.7907,35.36399082
534,128.8009269,35.36388115
535,128.8111537,35.36377061
536,128.8213804,35.3636592
537,128.8316071,35.36354694
538,128.8418338,35.3634338
539,128.8520603,35.3633198
540,128.8622868,35.36320494
541,128.8725133,35.36308921
542,128.8827397,35.36297261
543,128.892966,35.36285515
544,128.9031923,35.36273683
545,128.9134185,35.36261764
546,128.9236447,35.36249759
547,128.9338708,35.36237667
548,128.9440968,35.36225488
549,128.9543228,35.36213223
550,128.9645487,35.36200872
551,128.9747746,35.36188434
552,128.9850004,35.3617591
553,128.9952261,35.36163299
554,129.0054518,35.36150602
555,129.0156774,35.36137818
556,129.0259029,35.36124947
557,129.0361284,35.36111991
558,129.0463538,35.36098947
559,129.0565791,35.36085818
560,129.0668044,35.36072602
561,129.0770296,35.36059299
562,129.0872547,35.3604591
563,129.0974798,35.36032434
564,129.1077048,35.36018872
565,129.1179297,35.36005224
566,129.1281546,35.35991489
567,129.1383794,35.35977667
568,129.1486041,35.35963759
569,129.1588288,35.35949765
570,129.1690533,35.35935684
571,129.1792779,35.35921517
572,129.1895023,35.35907263
573,129.1997267,35.35892923
574,129.209951,35.35878497
575,129.2201752,35.35863984
576,129.2303993,35.35849384
577,129.2406234,35.35834698
578,129.2508474,35.35819926
579,129.2610713,35.35805067
580,129.2712952,35.35790122
581,129.281519,35.3577509
582,129.2917427,35.35759972
583,129.3019663,35.35744768
584,129.3121898,35.35729477
585,129.3224133,35.357141
586,129.3326367,35.35698636
587,129.34286,35.35683086
588,129.3530833,35.35667449
589,129.3633064,35.35651726
590,129.3735295,35.35635917
591,129.3837525,35.35620021
592,129.3939754,35.35604039
593,129.4041983,35.3558797
594,129.414421,35.35571815
595,129.4246437,35.35555574
596,129.4348663,35.35539246
597,129.4450888,35.35522831
598,129.4553112,35.35506331
599,129.4655336,35.35489744
600,129.4757558,35.3547307
601,126.4174027,35.37256897
602,126.4276314,35.37266019
603,126.4378602,35.37275054
604,126.4480891,35.37284003
605,126.458318,35.37292865
606,126.4685469,35.3730164
607,126.4787759,35.37310329
608,126.4890049,35.37318931
609,126.499234,35.37327447
610,126.5094631,35.37335876
611,126.5196923,35.37344218
612,126.5299215,35.37352474
613,126.5401507,35.37360644
614,126.55038,35.37368727
615,126.5606093,35.37376723
616,126.5708387,35.37384633
617,126.5810681,35.37392456
618,126.5912975,35.37400192
619,126.601527,35.37407842
620,126.6117565,35.37415405
621,126.6219861,35.37422882
622,126.6322156,35.37430272
623,126.6424453,35.37437576
624,126.6526749,35.37444793
625,126.6629046,35.37451923
626,126.6731344,35.37458967
627,126.6833641,35.37465924
628,126.693594,35.37472795
629,126.7038238,35.37479579
630,126.7140537,35.37486276
631,126.7242836,35.37492887
632,126.7345135,35.37499412
633,126.7447435,35.37505849
634,126.7549735,35.375122
635,126.7652035,35.37518465
636,126.7754336,35.37524643
637,126.7856637,35.37530734
638,126.7958938,35.37536739
639,126.806124,35.37542657
640,126.8163542,35.37548488
641,126.8265844,35.37554233
642,126.8368147,35.37559891
643,126.8470449,35.37565463
644,126.8572752,35.37570948
645,126.8675056,35.37576346
646,126.8777359,35.37581658
647,126.8879663,35.37586883
648,126.8981967,35.37592022
649,126.9084272,35.37597074
650,126.9186576,35.37602039
651,126.9288881,35.37606918
652,126.9391186,35.3761171
653,126.9493492,35.37616416
654,126.9595797,35.37621035
655,126.9698103,35.37625567
656,126.9800409,35.37630013
657,126.9902715,35.37634372
658,127.0005022,35.37638645
659,127.0107329,35.37642831
660,127.0209635,35.3764693
661,127.0311943,35.37650942
662,127.041425,35.37654868
663,127.0516557,35.37658708
664,127.0618865,35.37662461
665,127.0721173,35.37666127
666,127.0823481,35.37669706
667,127.0925789,35.37673199
668,127.1028098,35.37676606
669,127.1130406,35.37679925
670,127.1232715,35.37683158
671,127.1335024,35.37686305
672,127.1437333,35.37689365
673,127.1539642,35.37692338
674,127.1641952,35.37695225
675,127.1744261,35.37698025
676,127.1846571,35.37700738
677,127.1948881,35.37703365
678,127.2051191,35.37705905
679,127.2153501,35.37708358
680,127.2255811,35.37710725
681,127.2358121,35.37713005
682,127.2460431,35.37715199
683,127.2562742,35.37717306
684,127.2665053,35.37719326
685,127.2767363,35.3772126
686,127.2869674,35.37723107
687,127.2971985,35.37724867
688,127.3074296,35.37726541
689,127.3176607,35.37728129
690,127.3278918,35.37729629
691,127.3381229,35.37731043
692,127.3483541,35.3773237
693,127.3585852,35.37733611
694,127.3688163,35.37734765
695,127.3790475,35.37735833
696,127.3892786,35.37736813
697,127.3995098,35.37737708
698,127.409741,35.37738515
699,127.4199721,35.37739236
700,127.4302033,35.3773987
701,127.4404345,35.37740418
702,127.4506656,35.37740879
703,127.4608968,35.37741253
704,127.471128,35.37741541
705,127.4813592,35.37741742
706,127.4915904,35.37741857
707,127.5018215,35.37741885
708,127.5120527,35.37741826
709,127.5222839,35.37741681
710,127.5325151,35.37741449
711,127.5427462,35.3774113
712,127.5529774,35.37740725
713,127.5632086,35.37740233
714,127.5734398,35.37739654
715,127.5836709,35.37738989
716,127.5939021,35.37738238
717,127.6041333,35.37737399
718,127.6143644,35.37736474
719,127.6245956,35.37735462
720,127.6348267,35.37734364
721,127.6450578,35.37733179
722,127.655289,35.37731908
723,127.6655201,35.3773055
724,127.6757512,35.37729105
725,127.6859823,35.37727573
726,127.6962134,35.37725955
727,127.7064445,35.37724251
728,127.7166756,35.37722459
729,127.7269067,35.37720581
730,127.7371378,35.37718617
731,127.7473688,35.37716566
732,127.7575999,35.37714428
733,127.7678309,35.37712203
734,127.7780619,35.37709892
735,127.7882929,35.37707495
736,127.7985239,35.3770501
737,127.8087549,35.37702439
738,127.8189859,35.37699782
739,127.8292169,35.37697037
740,127.8394478,35.37694207
741,127.8496787,35.37691289
742,127.8599097,35.37688285
743,127.8701406,35.37685195
744,127.8803714,35.37682017
745,127.8906023,35.37678753
746,127.9008332,35.37675403
747,127.911064,35.37671966
748,127.9212948,35.37668442
749,127.9315256,35.37664831
750,127.9417564,35.37661134
751,127.9519872,35.37657351
752,127.9622179,35.3765348
753,127.9724486,35.37649524
754,127.9826793,35.3764548
755,127.99291,35.3764135
756,128.0031407,35.37637133
757,128.0133713,35.3763283
758,128.023602,35.3762844
759,128.0338326,35.37623963
760,128.0440631,35.376194
761,128.0542937,35.3761475
762,128.0645242,35.37610014
763,128.0747547,35.37605191
764,128.0849852,35.37600281
765,128.0952156,35.37595285
766,128.1054461,35.37590202
767,128.1156765,35.37585033
768,128.1259068,35.37579777
769,128.1361372,35.37574434
770,128.1463675,35.37569005
771,128.1565978,35.37563489
772,128.1668281,35.37557886
773,128.1770583,35.37552197
774,128.1872885,35.37546422
775,128.1975187,35.37540559
776,128.2077489,35.3753461
777,128.217979,35.37528575
778,128.2282091,35.37522453
779,128.2384391,35.37516244
780,128.2486692,35.37509949
781,128.2588991,35.37503567
782,128.2691291,35.37497098
783,128.279359,35.37490543
784,128.2895889,35.37483902
785,128.2998188,35.37477173
786,128.3100486,35.37470358
787,128.3202784,35.37463457
788,128.3305082,35.37456469
789,128.3407379,35.37449394
790,128.3509676,35.37442233
791,128.3611972,35.37434985
792,128.3714269,35.37427651
793,128.3816564,35.3742023
794,128.391886,35.37412722
795,128.4021155,35.37405128
796,128.4123449,35.37397447
797,128.4225744,35.3738968
798,128.4328038,35.37381826
799,128.4430331,35.37373886
800,128.4532624,35.37365858
801,128.4634917,35.37357745
802,128.4737209,35.37349545
803,128.4839501,35.37341258
804,128.4941792,35.37332884
805,128.5044083,35.37324424
806,128.5146374,35.37315878
807,128.5248664,35.37307245
808,128.5350953,35.37298525
809,128.5453243,35.37289719
810,128.5555531,35.37280826
811,128.565782,35.37271847
812,128.5760108,35.37262781
813,128.5862395,35.37253628
814,128.5964682,35.37244389
815,128.6066969,35.37235064
816,128.6169255,35.37225651
817,128.627154,35.37216153
818,128.6373825,35.37206567
819,128.647611,35.37196896
820,128.6578394,35.37187137
821,128.6680678,35.37177292
822,128.6782961,35.37167361
823,128.6885243,35.37157343
824,128.6987525,35.37147238
825,128.7089807,35.37137047
826,128.7192088,35.37126769
827,128.7294369,35.37116405
828,128.7396649,35.37105954
829,128.7498928,35.37095417
830,128.7601207,35.37084793
831,128.7703485,35.37074083
832,128.7805763,35.37063286
833,128.7908041,35.37052402
834,128.8010317,35.37041432
835,128.8112594,35.37030376
836,128.8214869,35.37019232
837,128.8317144,35.37008003
838,128.8419419,35.36996687
839,128.8521693,35.36985284
840,128.8623966,35.36973795
841,128.8726239,35.36962219
842,128.8828511,35.36950557
843,128.8930783,35.36938808
844,128.9033054,35.36926973
845,128.9135324,35.36915051
846,128.9237594,35.36903043
847,128.9339863,35.36890948
848,128.9442132,35.36878767
849,128.95444,35.36866499
850,128.9646667,35.36854144
851,128.9748934,35.36841703
852,128.98512,35.36829176
853,128.9953466,35.36816562
854,129.0055731,35.36803862
855,129.0157995,35.36791075
856,129.0260259,35.36778202
857,129.0362521,35.36765242
858,129.0464784,35.36752195
859,129.0567045,35.36739062
860,129.0669306,35.36725843
861,129.0771567,35.36712537
862,129.0873826,35.36699145
863,129.0976085,35.36685666
864,129.1078343,35.36672101
865,129.1180601,35.36658449
866,129.1282858,35.36644711
867,129.1385114,35.36630886
868,129.1487369,35.36616975
869,129.1589624,35.36602977
870,129.1691878,35.36588893
871,129.1794132,35.36574722
872,129.1896384,35.36560465
873,129.1998636,35.36546122
874,129.2100887,35.36531692
875,129.2203138,35.36517175
876,129.2305388,35.36502572
877,129.2407637,35.36487883
878,129.2509885,35.36473107
879,129.2612132,35.36458244
880,129.2714379,35.36443296
881,129.2816625,35.3642826
882,129.291887,35.36413139
883,129.3021115,35.36397931
884,129.3123358,35.36382636
885,129.3225601,35.36367255
886,129.3327844,35.36351788
887,129.3430085,35.36336234
888,129.3532326,35.36320593
889,129.3634565,35.36304867
890,129.3736804,35.36289053
891,129.3839043,35.36273154
892,129.394128,35.36257168
893,129.4043517,35.36241095
894,129.4145752,35.36224936
895,129.4247987,35.36208691
896,129.4350221,35.36192359
897,129.4452455,35.36175941
898,129.4554687,35.36159436
899,129.4656919,35.36142845
900,129.475915,35.36126168
901,126.4173154,35.37910266
902,126.427545,35.37919389
903,126.4377746,35.37928427
904,126.4480043,35.37937377
905,126.458234,35.37946242
906,126.4684638,35.37955019
907,126.4786936,35.3796371
908,126.4889234,35.37972314
909,126.4991533,35.37980832
910,126.5093833,35.37989263
911,126.5196132,35.37997608
912,126.5298433,35.38005866
913,126.5400733,35.38014037
914,126.5503034,35.38022122
915,126.5605336,35.3803012
916,126.5707638,35.38038032
917,126.580994,35.38045857
918,126.5912242,35.38053595
919,126.6014545,35.38061247
920,126.6116849,35.38068812
921,126.6219153,35.3807629
922,126.6321457,35.38083682
923,126.6423761,35.38090988
924,126.6526066,35.38098206
925,126.6628371,35.38105338
926,126.6730677,35.38112384
927,126.6832983,35.38119343
928,126.6935289,35.38126215
929,126.7037596,35.38133001
930,126.7139903,35.381397
931,126.724221,35.38146312
932,126.7344518,35.38152838
933,126.7446826,35.38159277
934,126.7549134,35.3816563
935,126.7651443,35.38171896
936,126.7753752,35.38178075
937,126.7856061,35.38184168
938,126.7958371,35.38190174
939,126.8060681,35.38196094
940,126.8162991,35.38201926
941,126.8265301,35.38207673
942,126.8367612,35.38213332
943,126.8469923,35.38218905
944,126.8572234,35.38224392
945,126.8674546,35.38229791
946,126.8776858,35.38235105
947,126.887917,35.38240331
948,126.8981482,35.38245471
949,126.9083795,35.38250524
950,126.9186108,35.38255491
951,126.9288421,35.38260371
952,126.9390734,35.38265164
953,126.9493048,35.38269871
954,126.9595361,35.38274491
955,126.9697676,35.38279024
956,126.979999,35.38283471
957,126.9902304,35.38287831
958,127.0004619,35.38292105
959,127.0106934,35.38296292
960,127.0209249,35.38300392
961,127.0311565,35.38304405
962,127.041388,35.38308332
963,127.0516196,35.38312173
964,127.0618512,35.38315926
965,127.0720828,35.38319594
966,127.0823144,35.38323174
967,127.0925461,35.38326668
968,127.1027777,35.38330075
969,127.1130094,35.38333395
970,127.1232411,35.38336629
971,127.1334729,35.38339776
972,127.1437046,35.38342837
973,127.1539363,35.38345811
974,127.1641681,35.38348698
975,127.1743999,35.38351499
976,127.1846317,35.38354213
977,127.1948635,35.3835684
978,127.2050953,35.38359381
979,127.2153271,35.38361835
980,127.225559,35.38364202
981,127.2357908,35.38366483
982,127.2460227,35.38368677
983,127.2562545,35.38370785
984,127.2664864,35.38372806
985,127.2767183,35.3837474
986,127.2869502,35.38376587
987,127.2971822,35.38378348
988,127.3074141,35.38380022
989,127.317646,35.3838161
990,127.3278779,35.38383111
991,127.3381099,35.38384525
992,127.3483418,35.38385853
993,127.3585738,35.38387094
994,127.3688058,35.38388248
995,127.3790377,35.38389316
996,127.3892697,35.38390297
997,127.3995017,35.38391191
998,127.4097337,35.38391999
999,127.4199657,35.3839272
1000,127.4301977,35.38393355
1001,127.4404297,35.38393903
1002,127.4506617,35.38394364
1003,127.4608937,35.38394738
