bd_name,bd_address,bd_id,bd_lat,bd_lon,cat_gr,cat_cd,cat_name,keyword
녹동주공아파트,전남 고흥군 도양읍 봉암리 1514,11153106,34.52890818,127.1445316,,,부동산 > 주거시설 > 아파트,아파트
대현해오름아파트,전남 고흥군 도양읍 봉암리 3820,25967991,34.52483025,127.1412483,,,부동산 > 주거시설 > 아파트,아파트
고흥경보이그린아파트,전남 고흥군 도양읍 봉암리 3948,25916276,34.5285815,127.1463435,,,부동산 > 주거시설 > 아파트,아파트
비봉파크아파트,전남 고흥군 도양읍 봉암리 1541-1,17115293,34.52920811,127.1408973,,,부동산 > 주거시설 > 아파트,아파트
대현파크아파트,전남 고흥군 도양읍 봉암리 3341,17112463,34.52781624,127.1440112,,,부동산 > 주거시설 > 아파트,아파트
장미아파트사거리,전남 고흥군 도양읍 봉암리,15139957,34.52833228,127.1405615,,,"교통,수송 > 도로시설 > 교차로",아파트
녹동프라자아파트 관리사무소,전남 고흥군 도양읍 봉암리 3380,1771732013,34.52747217,127.1452948,,,"서비스,산업 > 관리,운영 > 주택관리사무소",아파트
녹동주공아파트 경비실,전남 고흥군 도양읍 봉암리 1514-10,26450401,34.52867454,127.1439125,,,"서비스,산업 > 관리,운영 > 건물관리사무소",아파트
녹동프라자아파트 상가동,전남 고흥군 도양읍 봉암리 3380,26445952,34.52751543,127.1453003,,,"가정,생활 > 상가,아케이드 > 아파트상가",아파트
신세대,전남 고흥군 도양읍 봉암리 3426,49770241,34.52721754,127.1441278,,,"부동산 > 주거시설 > 빌라,연립주택",아파트
태산공동주택,전남 고흥군 도양읍 봉암리 2699-270,1966443460,34.52838222,127.1402468,,,"부동산 > 주거시설 > 빌라,연립주택",공동주택
뉴코아아파트,전남 고흥군 도화면 당오리 487,17113051,34.51323445,127.3190002,,,부동산 > 주거시설 > 아파트,아파트
공동주택,전남 고흥군 도화면 당오리 540-25,23927374,34.51066229,127.3208417,,,"부동산 > 주거시설 > 빌라,연립주택",공동주택
공간아파트,전남 해남군 해남읍 구교리 81-9,23952431,34.57908808,126.5939956,,,부동산 > 주거시설 > 아파트,아파트
해남파크사이드아파트,전남 해남군 해남읍 구교리 1005,26466071,34.58050183,126.5930024,,,부동산 > 주거시설 > 아파트,아파트
해성아파트,전남 해남군 해남읍 수성리 148,12789431,34.57653005,126.6000795,,,부동산 > 주거시설 > 아파트,아파트
구교주공2단지아파트,전남 해남군 해남읍 구교리 918,12789510,34.57920113,126.5922153,,,부동산 > 주거시설 > 아파트,아파트
해남파크사이드2차아파트,전남 해남군 해남읍 구교리 1006,1748137686,34.58063247,126.5921734,,,부동산 > 주거시설 > 아파트,아파트
우진아트빌아파트,전남 해남군 해남읍 구교리 567,24048734,34.57889983,126.5899967,,,부동산 > 주거시설 > 아파트,아파트
백두아파트,전남 해남군 해남읍 수성리 219,7886079,34.57610198,126.5965538,,,부동산 > 주거시설 > 아파트,아파트
새시대맨션,전남 해남군 해남읍 구교리 96,11245521,34.57834423,126.594761,,,부동산 > 주거시설 > 아파트,아파트
하늘연가아파트,전남 해남군 해남읍 구교리 552,12789513,34.5799805,126.5902192,,,부동산 > 주거시설 > 아파트,아파트
구교주공아파트,전남 해남군 해남읍 구교리 310-1,22986526,34.57563485,126.5932397,,,부동산 > 주거시설 > 아파트,아파트
광지힐타운아파트,전남 해남군 해남읍 해리 490-1,19852254,34.57335761,126.6058129,,,부동산 > 주거시설 > 아파트,아파트
서림아파트,전남 해남군 해남읍 구교리 94,12789430,34.57761492,126.5933914,,,부동산 > 주거시설 > 아파트,아파트
금영아파트,전남 해남군 해남읍 수성리 184-1,8204684,34.57411628,126.5985185,,,부동산 > 주거시설 > 아파트,아파트
한진아파트,전남 해남군 해남읍 구교리 260-1,13237167,34.57659467,126.5988935,,,부동산 > 주거시설 > 아파트,아파트
해남센트럴파크아파트,전남 해남군 해남읍 구교리 922,1180943216,34.574833,126.5925559,,,부동산 > 주거시설 > 아파트,아파트
해담은2차아파트,전남 해남군 해남읍 해리 430,27441745,34.57168867,126.6048628,,,부동산 > 주거시설 > 아파트,아파트
신명아파트,전남 해남군 해남읍 남외리 98,7969164,34.56931187,126.5926123,,,부동산 > 주거시설 > 아파트,아파트
본가패밀리아파트,전남 해남군 해남읍 남외리 577,8775884,34.57002596,126.592927,,,부동산 > 주거시설 > 아파트,아파트
화인캐슬아파트,전남 해남군 해남읍 남외리 369,23943305,34.57075805,126.5910741,,,부동산 > 주거시설 > 아파트,아파트
