bd_name,bd_address,bd_id,bd_lat,bd_lon,cat_gr,cat_cd,cat_name,keyword
경주대학교 주차장8,경북 경주시 효현동 670,17574483,35.82990193,129.1613454,주차장,PK6,"교통,수송 > 교통시설 > 주차장",대학교
경주대학교 태권도학과,경북 경주시 효현동 산 42-1,12720751,35.82927616,129.1600671,,,"교육,학문 > 학교부속시설",대학교
경주대학교 환경에너지학과,경북 경주시 효현동 산 42-1,12720732,35.8288276,129.1613605,,,"교육,학문 > 학교부속시설",대학교
경주대학교 특수체육교육과,경북 경주시 효현동 670,11891199,35.82973584,129.1623633,,,"교육,학문 > 학교부속시설",대학교
경주대학교 태권도학관,경북 경주시 효현동 670,17571242,35.82930218,129.1600235,,,"교육,학문 > 학교부속시설",대학교
경주대학교 생활체육학과,경북 경주시 효현동 산 42-1,12720771,35.82925855,129.1600444,,,"교육,학문 > 학교부속시설",대학교
경주대학교 관광경영학과,경북 경주시 효현동 산 42-1,12720731,35.82974673,129.1623591,,,"교육,학문 > 학교부속시설",대학교
경주대학교 주차장6,경북 경주시 효현동 670,17569450,35.82951107,129.1634371,주차장,PK6,"교통,수송 > 교통시설 > 주차장",대학교
경주대학교 주차장3,경북 경주시 효현동 670,17565380,35.83040855,129.1616335,주차장,PK6,"교통,수송 > 교통시설 > 주차장",대학교
경주대학교 미디어아트학부,경북 경주시 효현동 670,8763843,35.82973952,129.1623589,,,"교육,학문 > 학교부속시설",대학교
경주대학교 군정보사관학과,경북 경주시 효현동 산 42-1,12720733,35.82883881,129.1613387,,,"교육,학문 > 학교부속시설",대학교
경주대학교 관광레저개발학과,경북 경주시 효현동 산 42-1,12720773,35.83100934,129.162296,,,"교육,학문 > 학교부속시설",대학교
경주대학교 국토도시계획학과,경북 경주시 효현동 산 42-1,12720712,35.82974321,129.1623546,,,"교육,학문 > 학교부속시설",대학교
