bd_name,bd_address,bd_id,bd_lat,bd_lon,cat_gr,cat_cd,cat_name,keyword
남이자연휴양림,충남 금산군 남이면 건천리 산 166,8226267,36.06148868,127.3747337,관광명소,AT4,"여행 > 관광,명소 > 자연휴양림",문화시설
금산남부체육문화센터 풋살장,충남 금산군 남일면 음대리 315-1,549700783,36.02915571,127.5029976,,,"스포츠,레저 > 축구 > 풋살장",문화시설
금산문화의집,충남 금산군 금산읍 하옥리 291-3,8788783,36.09787399,127.4910825,,,"교육,학문 > 문화센터",문화시설
문화약국,충남 금산군 금산읍 중도리 35-7,9765206,36.10116107,127.49646,약국,PM9,"의료,건강 > 약국",문화시설
문화전자,충남 금산군 금산읍 중도리 438-8,10420592,36.10092022,127.4928027,,,"가정,생활 > 전자제품 > 전파사",문화시설
문화상회,충남 금산군 금산읍 중도리 24,10415362,36.10030967,127.4957484,,,"가정,생활 > 식품판매 > 과일,채소가게",문화시설
금산문화다방,충남 금산군 금산읍 하옥리 334-24,1102757972,36.09923253,127.4907611,,,"문화,예술 > 문화시설",문화시설
문화의집,충남 금산군 금산읍 중도리 601-45,843689002,36.10115114,127.4949397,,,"사회,공공기관 > 단체,협회 > 사회복지시설",문화시설
금산작은도서관,충남 금산군 금산읍 하옥리 291-3,21851266,36.09786445,127.4909925,,,"교육,학문 > 학습시설 > 도서관 > 작은도서관",문화시설
넘벌문화생활관,충북 영동군 학산면 지내리 583-3,10190162,36.10047481,127.6457363,,,"사회,공공기관 > 행정기관",문화시설
한국산림문화협회,충북 영동군 용화면 조동리 65,1300343983,36.05320427,127.8244036,,,"사회,공공기관 > 단체,협회",문화시설
민주지산자연휴양림 산림문화휴양관,충북 영동군 용화면 조동리 산 4-129,20689562,36.05358585,127.8298356,,,여행 > 관광지부속시설,문화시설
생명문화공원,경북 성주군 월항면 인촌리,1804381533,36.01411029,128.2978854,,,여행 > 공원,문화시설
문화이용소,경북 칠곡군 북삼읍 인평리 394-3,1562947500,36.0622693,128.3438124,,,"가정,생활 > 이발소",문화시설
경북과학대학교 전통문화체험학교 주차장,경북 칠곡군 기산면 봉산리 660-2,17580779,35.99282395,128.3392845,주차장,PK6,"교통,수송 > 교통시설 > 주차장",문화시설
경북과학대학교전통문화체험학교 출입구,경북 칠곡군 기산면 봉산리 660-2,18071513,35.99300657,128.339394,,,"교통,수송 > 입출구",문화시설
경북과학대학교 전통문화체험학교 운동장,경북 칠곡군 기산면 봉산리 538,17580968,35.9933689,128.3389034,,,"스포츠,레저 > 스포츠시설 > 운동장",문화시설
국제문화센터,경북 칠곡군 북삼읍 인평리 680-7,476338315,36.0659447,128.3375628,,,"문화,예술 > 사진",문화시설
우리문화연구회,경북 칠곡군 북삼읍 인평리 370-7,1563649352,36.06285464,128.343768,,,"사회,공공기관 > 단체,협회",문화시설
경북과학대학교 전통문화체험학교,경북 칠곡군 기산면 봉산리 538,8063168,35.99360202,128.3390093,,,"교육,학문 > 전통교육",문화시설
경북과학대학교 겨레문화사업단,경북 칠곡군 기산면 봉산리 123,1315654430,35.98318582,128.3456677,,,"교육,학문 > 학교부속시설",문화시설
홈플러스 구미점,경북 구미시 광평동 792-21,8177042,36.10284173,128.3637316,대형마트,MT1,"가정,생활 > 대형마트 > 홈플러스",대형마트
칠곡군 문화도시지원센터,경북 칠곡군 약목면 관호리 63,1833834496,36.02094217,128.3938137,,,"교육,학문 > 문화센터",문화시설
덕산2리생활문화복지관,경북 칠곡군 약목면 덕산리 930-2,8262811,36.04502851,128.3891117,,,"가정,생활 > 친목 > 마을회관",문화시설
왜관시장 행복문화센터,경북 칠곡군 왜관읍 왜관리 211-183,1996165635,35.99554242,128.3979908,,,"서비스,산업 > 전문대행 > 공간대여",문화시설
문화아파트,경북 칠곡군 왜관읍 왜관리 370-33,11362285,35.98830033,128.407583,,,부동산 > 주거시설 > 아파트,문화시설
문화어린이집,경북 칠곡군 왜관읍 왜관리 370-33,10419300,35.9883322,128.4076323,"어린이집,유치원",PS3,"교육,학문 > 유아교육 > 어린이집",문화시설
칠곡군 교육문화회관,경북 칠곡군 왜관읍 석전리 254,18348131,35.99201536,128.418099,,,"교육,학문 > 교육단체 > 평생교육원,사회교육원",문화시설
문화전력,경북 구미시 오태동 312,13024074,36.06942571,128.3660936,,,"서비스,산업 > 건설,건축 > 시공업체 > 전기시공",문화시설
교육문화회관 대공연장,경북 칠곡군 왜관읍 석전리 254,8590020,35.9919142,128.4181194,문화시설,CT1,"문화,예술 > 문화시설 > 공연장,연극극장",문화시설
칠곡청소년문화의집,경북 칠곡군 석적읍 포남리 608,1906540372,36.05143508,128.4092324,,,"사회,공공기관 > 단체,협회 > 사회복지시설 > 청소년복지시설",문화시설
구미시청소년문화의집,경북 구미시 상모동 69,11036864,36.0874696,128.3562306,,,"사회,공공기관 > 단체,협회 > 사회복지시설 > 청소년복지시설",문화시설
국제문화센터 북삼지부,경북 칠곡군 북삼읍 인평리 1084-7,15668940,36.069584,128.3482968,,,"교육,학문 > 문화센터",문화시설
오태문화센터,경북 구미시 오태동 744-2,1635955377,36.0712209,128.3500209,,,"교육,학문 > 문화센터",문화시설
국제문화센터,경북 칠곡군 석적읍 중리 142-3,15560078,36.07831804,128.4130445,,,"교육,학문 > 문화센터",문화시설
구미국제문화예능포럼 칠곡교육문화원,경북 칠곡군 북삼읍 인평리 129-2,1597211981,36.07113407,128.3438755,문화시설,CT1,"문화,예술 > 문화시설 > 문화원",문화시설
예은문화센터,경북 구미시 임은동 371-2,2125309847,36.08901526,128.368813,,,"교육,학문 > 교육단체 > 평생교육원,사회교육원",문화시설
CU 왜관문화점,경북 칠곡군 왜관읍 왜관리 376,619004808,35.98822764,128.4079409,편의점,CS2,"가정,생활 > 편의점 > CU",문화시설
