bd_name,bd_address,bd_id,bd_lat,bd_lon,cat_gr,cat_cd,cat_name,keyword
충북대학교 식물종합병원,충북 청주시 서원구 개신동 12,1158910981,36.62876697246789,127.45242098523,,,"교육,학문 > 학교부속시설",대학병원
충북대학교 병원 영안실,충북 청주시 서원구 개신동 62,13565592,36.624206928292,127.461434159732,,,"의료,건강 > 병원부속시설",대학병원
충북대학교병원 주차장4,충북 청주시 서원구 개신동 463-2,17577816,36.6234328223694,127.462140561064,주차장,PK6,"교통,수송 > 교통시설 > 주차장",대학병원
충북대학교병원 임상시험센터 연구병동,충북 청주시 서원구 개신동 62,1199105311,36.6235892417729,127.461074969563,,,"의료,건강 > 병원부속시설",대학병원
충북대학교병원 암예방검진센터,충북 청주시 서원구 개신동 62,27104335,36.6242322459634,127.461411951435,,,"의료,건강 > 병원부속시설",대학병원
충북대학교병원 주차장6,충북 청주시 서원구 개신동 460-1,17577901,36.6247488766785,127.462036620842,주차장,PK6,"교통,수송 > 교통시설 > 주차장",대학병원
충북대학교병원 소비조합,충북 청주시 서원구 개신동 62,16638004,36.6242032892155,127.46144308172,,,"가정,생활 > 슈퍼마켓",대학병원
충북대학교병원 주차장9,충북 청주시 서원구 개신동 466-8,17573979,36.6231466337592,127.461579880346,주차장,PK6,"교통,수송 > 교통시설 > 주차장",대학병원
충북대학교병원 주차장5,충북 청주시 서원구 개신동 463-1,17578958,36.6240086307366,127.462376533512,주차장,PK6,"교통,수송 > 교통시설 > 주차장",대학병원
충북대학교 의과대학,충북 청주시 서원구 개신동 62,17577693,36.6250773813264,127.460978743611,,,"교육,학문 > 학교부속시설",대학병원
NH농협은행 충북대병원출장소,충북 청주시 서원구 개신동 62,1373289156,36.624349806607306,127.46177039997725,은행,BK9,"금융,보험 > 금융서비스 > 은행 > NH농협은행",대학병원
세븐일레븐 충북대병원2호점,충북 청주시 서원구 개신동 62,575701973,36.6231918088532,127.461083781987,편의점,CS2,"가정,생활 > 편의점 > 세븐일레븐",대학병원
충청북도광역치매센터,충북 청주시 서원구 개신동 50-5,24582112,36.6254772325591,127.463829733278,,,"사회,공공기관 > 단체,협회",대학병원
신한은행 금천동지점,충북 청주시 상당구 금천동 278,816988418,36.63053917638625,127.50391757531438,은행,BK9,"금융,보험 > 금융서비스 > 은행 > 신한은행",대학병원
충청북도청주의료원,충북 청주시 서원구 사직동 554-6,1218202331,36.64029699525208,127.47327783135803,병원,HP8,"의료,건강 > 병원 > 종합병원",종합병원
청주의료원 심혈관센터,충북 청주시 서원구 사직동 554-6,1249013413,36.6405838055009,127.473894593648,병원,HP8,"의료,건강 > 병원 > 종합병원",종합병원
효성병원,충북 청주시 상당구 금천동 162-92,8183092,36.624325544067524,127.49562210955405,병원,HP8,"의료,건강 > 병원 > 종합병원",종합병원
인공신장실,충북 청주시 서원구 사직동 554-6,466138463,36.6399164047068,127.473130138995,병원,HP8,"의료,건강 > 병원 > 종합병원",종합병원
마디사랑병원,충북 청주시 상당구 북문로2가 116-187,7855296,36.6381629939449,127.49046432439,병원,HP8,"의료,건강 > 병원 > 정형외과",종합병원
청주병원,충북 청주시 상당구 북문로3가 39-1,8540352,36.643104736887,127.488719901442,,,"의료,건강 > 병원",종합병원
뿌리병원,충북 청주시 청원구 내덕동 306-5,27518631,36.6568569287083,127.486713107994,,,"의료,건강 > 병원",종합병원
컴퓨터종합병원,충북 청주시 청원구 내덕동 771,9486595,36.65902530009623,127.47458920472461,,,"가정,생활 > 전자제품 > 전자제품서비스센터 > 컴퓨터수리",종합병원
서원동물병원,충북 청주시 흥덕구 복대2동 127-3,17446022,36.6333808274461,127.444261279763,병원,HP8,"가정,생활 > 반려동물 > 동물병원",종합병원
보우종합동물병원,경북 안동시 안기동 235-17,10379095,36.5773497098197,128.717291503356,병원,HP8,"가정,생활 > 반려동물 > 동물병원",종합병원
영양병원,경북 영양군 영양읍 서부리 100-1,8009476,36.6625787541926,129.117250934606,,,"의료,건강 > 병원",종합병원
예산종합병원,충남 예산군 예산읍 산성리 189-1,8008898,36.69103266732064,126.83808426493178,병원,HP8,"의료,건강 > 병원 > 종합병원",종합병원
예산종합병원 장례식장,충남 예산군 예산읍 산성리 189-1,12177489,36.691021824900204,126.83806302788649,,,"가정,생활 > 장례 > 장례식장",종합병원
예산명지병원,충남 예산군 예산읍 관작리 333-7,8019851,36.7137643918445,126.834088928968,,,"의료,건강 > 병원",종합병원
코로나19 예산종합병원 선별진료소,충남 예산군 예산읍 산성리 189-1,255975678,36.6910326673206,126.838084264932,,,이슈 > 선별진료소,종합병원
예산종합병원 행정부서,충남 예산군 예산읍 산성리 189-2,24099606,36.6910253807013,126.838027214487,,,"의료,건강 > 병원부속시설",종합병원
예산종합병원 주차장2,충남 예산군 예산읍 산성리 75-10,17577820,36.6915342478883,126.83849162752,주차장,PK6,"교통,수송 > 교통시설 > 주차장",종합병원
코로나19 의료법인 예당의료재단 예산종합병원 위탁의료기관,충남 예산군 예산읍 산성리 189-1,479756220,36.69103266732064,126.83808426493178,,,이슈 > 백신접종 > 위탁의료기관,종합병원
예산종합병원 주차장1,충남 예산군 예산읍 산성리 76,17573897,36.6908568561699,126.83868102499,주차장,PK6,"교통,수송 > 교통시설 > 주차장",종합병원
이마트24 예산종합병원점,충남 예산군 예산읍 산성리 75-2,2044200071,36.6912353653685,126.838707088846,편의점,CS2,"가정,생활 > 편의점 > 이마트24",종합병원
의료법인 라온의료재단 오창호수병원,충북 청주시 청원구 오창읍 양청리 787-6,1601305208,36.7147661021001,127.42770754469,,,"의료,건강 > 병원",종합병원
서울대학교병원 인재원,경북 문경시 문경읍 마원리 942-1,25497363,36.725065103116336,128.11449053196043,,,"교육,학문 > 교육단체 > 연수원",대학병원
